task_id,episode,step,time,label,x0,dx0,u0,x1,dx1,u1,x2,dx2,u2,x3,dx3,u3,x4,dx4,u4,x5,dx5,u5
0,0,11,0.55,shared_world,0.5070088382065345,-0.03670343519814837,0.0,-0.02258708700576062,-0.027028268802614636,0.0,0.225533803886533,0.006823966474277417,0.0,-0.1782340622832458,-0.005026225607826791,0.0,-0.3023276548721174,-0.05530555811067268,0.0,-0.2525339647396347,0.3971690334400929,0.0
0,0,12,0.6000000000000001,shared_world,0.5110331716464558,-0.042442654027098764,0.0,-0.026410777506018165,-0.028076380296533514,0.0,0.22396266852539523,0.006113393978305376,0.0,-0.17658799729708557,-0.011000176215250075,0.0,-0.3022791915023347,-0.05729731856812008,0.0,-0.23024028115411801,0.3920619393719255,0.0
0,0,13,0.65,shared_world,0.5148738491571999,-0.04706623269245563,0.0,-0.027962234511619204,-0.02906876777316379,0.0,0.2206220950226755,0.007234090996396807,0.0,-0.17232865006199513,-0.015081159855318587,0.0,-0.2993557643780413,-0.060884086458338184,0.0,-0.2131381560625645,0.38924318625171545,0.0
0,0,14,0.7000000000000001,shared_world,0.5103382053934811,-0.046220743294648876,0.0,-0.024780853392550296,-0.030244863683213236,0.0,0.22115327112134348,0.0012189272336238892,0.0,-0.17203499492667707,-0.01992403446651001,0.0,-0.30906565864704433,-0.05621656473153264,0.0,-0.20227201456215047,0.38353878288157084,0.0
0,0,15,0.75,shared_world,0.5026244547740857,-0.049590504995562334,0.0,-0.02740609429917206,-0.03099732350806467,0.0,0.21882733746713876,-0.002355898546142106,0.0,-0.16802394612231863,-0.024546764395677458,0.0,-0.3101364113052378,-0.05378711632914665,0.0,-0.18674758989162799,0.37566999531618894,0.0
0,0,16,0.8,shared_world,0.504587380865619,-0.055007596627607576,0.0,-0.038198500401229185,-0.03011466240740446,0.0,0.2181184430150555,-0.004334249018016514,0.0,-0.16837550399340323,-0.027104719864507406,0.0,-0.31530650276368555,-0.05295165079282799,0.0,-0.17937821331881526,0.37407940219801533,0.0
0,0,17,0.8500000000000001,shared_world,0.5040965769795522,-0.05678119702756994,0.0,-0.03632918149046874,-0.03179999772790906,0.0,0.21712857660776125,-0.00864633655939195,0.0,-0.1689955293725075,-0.03336730845257042,0.0,-0.32171331558651195,-0.050528535939342555,0.0,-0.15906063945542492,0.3669519444747704,0.0
0,0,18,0.9,shared_world,0.5006358978716159,-0.057899044177918566,0.0,-0.03443998884411915,-0.033451683224632,0.0,0.2210225729213223,-0.012867202150451573,0.0,-0.17403718468512608,-0.039490441882164704,0.0,-0.323434366695974,-0.046837866005374686,0.0,-0.13935463758172695,0.3575222505930187,0.0
0,0,19,0.9500000000000001,shared_world,0.49797511773118974,-0.06589298560948621,0.0,-0.04761634522561341,-0.03333382452265031,0.0,0.21947679465625025,-0.016051758894868727,0.0,-0.17909760319324197,-0.044363911455495134,0.0,-0.3249291934774039,-0.04351501384560926,0.0,-0.11708367687934443,0.3476290163329911,0.0
0,0,20,1.0,shared_world,0.490587907966638,-0.06988821004093264,0.0,-0.05384231402130514,-0.03373904335780891,0.0,0.22690059331988832,-0.02326859327901849,0.0,-0.1802394536545852,-0.0525482669407651,0.0,-0.3307604006482658,-0.038217716138110674,0.0,-0.10018943556028023,0.3381904776928969,0.0
0,0,21,1.05,shared_world,0.49026046439149623,-0.07355171524309911,0.0,-0.05779551976206388,-0.034424092875798076,0.0,0.22118666325804157,-0.02418734706242437,0.0,-0.1842691421591706,-0.054435569901004635,0.0,-0.33139308913642657,-0.0364935665518864,0.0,-0.08356072050102024,0.33154984608924737,0.0
0,0,22,1.1,shared_world,0.480972183292255,-0.07618654624247387,0.0,-0.0598225302736155,-0.035436610666851664,0.0,0.21107886077026639,-0.02781833116521989,0.0,-0.18400239437874785,-0.05641886089346328,0.0,-0.3345284292996028,-0.03156839522558363,0.0,-0.06590903570569488,0.3212638681847212,0.0
0,0,23,1.1500000000000001,shared_world,0.47846728117022513,-0.07982361731316616,0.0,-0.06437262736938769,-0.03608670484770722,0.0,0.2084839368281319,-0.03013242961127676,0.0,-0.1889056414277876,-0.0594638670261432,0.0,-0.3355902875932438,-0.0285193432895368,0.0,-0.04875656448131404,0.31317763755287836,0.0
0,0,24,1.2000000000000002,shared_world,0.47530796731591396,-0.08654540952779897,0.0,-0.07377212854432293,-0.0358590888850335,0.0,0.210962139108808,-0.03225900718794847,0.0,-0.1844586983732365,-0.06513447951446652,0.0,-0.3340484705986504,-0.02885044973548035,0.0,-0.03501192253543176,0.30817964779901935,0.0
0,0,25,1.25,shared_world,0.4718982027480395,-0.08713049768556011,0.0,-0.07089557352752211,-0.03730705812739749,0.0,0.20842682053084108,-0.03420602093860489,0.0,-0.18646462759196086,-0.06802688496264483,0.0,-0.3340215940644341,-0.026637425500867416,0.0,-0.02023000165807619,0.3011365517500743,0.0
0,0,26,1.3,shared_world,0.47062024314663553,-0.08987115613322488,0.0,-0.06987980743425999,-0.03896504148790168,0.0,0.20883551164898329,-0.03608363205249658,0.0,-0.18840680797098758,-0.07354317237880348,0.0,-0.332291357845285,-0.025782806657283032,0.0,0.0007741974793273668,0.2931020555920245,0.0
0,0,27,1.35,shared_world,0.467091816566251,-0.09355837115841384,0.0,-0.07426081135748629,-0.03955248457025929,0.0,0.20662190444529424,-0.038579552939988875,0.0,-0.19076759145778382,-0.07695186659471268,0.0,-0.3331753294511361,-0.02313288392410126,0.0,0.016721237893210113,0.2855248517635435,0.0
0,0,28,1.4000000000000001,shared_world,0.4598591904097843,-0.09799661658939948,0.0,-0.08066346631604095,-0.03970798953085292,0.0,0.20498860799075957,-0.04120982853993836,0.0,-0.19024695270295794,-0.08023550819591305,0.0,-0.33192754776800826,-0.02040211204808324,0.0,0.030358080789893903,0.2775745122893662,0.0
0,0,29,1.4500000000000002,shared_world,0.4577263767177068,-0.09797920206756627,0.0,-0.07730861361472705,-0.041568605400804974,0.0,0.20232409517628636,-0.044365901404750635,0.0,-0.19915371767861764,-0.08333978056959665,0.0,-0.3348866292882824,-0.015702619968540575,0.0,0.04997649067121387,0.26786925451633226,0.0
0,0,30,1.5,shared_world,0.4590827423573562,-0.10009954145606091,0.0,-0.0785041468565672,-0.04257326114908771,0.0,0.20175612798357198,-0.04517432749721455,0.0,-0.2069178365988083,-0.08583700804994406,0.0,-0.3341002068005389,-0.013977905367211253,0.0,0.06599598696167368,0.2613652877756481,0.0
0,0,31,1.55,shared_world,0.4510050834699714,-0.1021264608612033,0.0,-0.08299777417143649,-0.04257128235260055,0.0,0.20018928979442452,-0.048713701531854614,0.0,-0.2086362370728244,-0.08750935417609113,0.0,-0.33609917430917013,-0.00929967335523308,0.0,0.0740667029815658,0.25426400671738597,0.0
0,0,32,1.6,shared_world,0.4459426663695545,-0.10732587241271418,0.0,-0.09035658147202287,-0.04309577926633995,0.0,0.19965642445230428,-0.0505611240354314,0.0,-0.21596251464173313,-0.09089076630069039,0.0,-0.3319748317489552,-0.0058390123987000775,0.0,0.09462043048937836,0.2431669572658144,0.0
0,0,33,1.6500000000000001,shared_world,0.44001789662587987,-0.10766743464194878,0.0,-0.0893908936519976,-0.044541170944583174,0.0,0.20049407370362934,-0.054311605360716136,0.0,-0.22687189790238482,-0.0939637645540583,0.0,-0.3322502646639879,0.00033073117238041627,0.0,0.11294249835334413,0.2315011528257669,0.0
0,0,34,1.7000000000000002,shared_world,0.4390848946421954,-0.10790933631668752,0.0,-0.08926494803648506,-0.04507879499322368,0.0,0.19697937605719923,-0.0533620825597248,0.0,-0.234049532945959,-0.09254490509020089,0.0,-0.3287730959415054,0.0019934510003197306,0.0,0.12019653595858734,0.22690391366101847,0.0
0,0,35,1.75,shared_world,0.4353721002677904,-0.10660200520290336,0.0,-0.08698768731115131,-0.04601565153610575,0.0,0.1975711997706403,-0.05827114322052987,0.0,-0.2393303388430199,-0.09529105777557874,0.0,-0.3365078710610688,0.007525128155780589,0.0,0.1291147725833503,0.2208141548261743,0.0
0,0,36,1.8,shared_world,0.4328201081930937,-0.10745997676005983,0.0,-0.08903397813622803,-0.04627922830906037,0.0,0.19707223212702307,-0.06101684302782096,0.0,-0.24362028719294196,-0.09680723658632892,0.0,-0.3402436898972899,0.011087425624011257,0.0,0.13652318054788767,0.2160449123121139,0.0
0,0,37,1.85,shared_world,0.423453014384116,-0.10959319191436985,0.0,-0.09625900250260068,-0.045871173815762646,0.0,0.19553981579508167,-0.06316701162651463,0.0,-0.25344410229671976,-0.09566315457748592,0.0,-0.3375207697878487,0.017476315077047236,0.0,0.14400491252810432,0.20647185681697516,0.0
0,0,38,1.9000000000000001,shared_world,0.4101083307020746,-0.10935137466941758,0.0,-0.0961774610592132,-0.04667224682859371,0.0,0.1897407801824317,-0.06667015008982724,0.0,-0.2592742499851901,-0.09516742560125274,0.0,-0.33643882696434885,0.024959346988998383,0.0,0.15508438053741924,0.1945993358531209,0.0
0,0,39,1.9500000000000002,shared_world,0.40379833812553817,-0.11501678926650416,0.0,-0.10280372267654299,-0.04727385075851074,0.0,0.1868752783539082,-0.06828146875943197,0.0,-0.26089868094973334,-0.0988685103363994,0.0,-0.33179373112590604,0.027135808547431882,0.0,0.17572994320104557,0.18412465969884553,0.0
0,0,40,2.0,shared_world,0.39948263240327825,-0.1150903287363225,0.0,-0.1044123447192761,-0.04744742238481916,0.0,0.18452109507586872,-0.06944420775604866,0.0,-0.268402819814828,-0.09769675515903053,0.0,-0.3312543785680435,0.03121932665632346,0.0,0.18114979146722,0.17831883151046704,0.0
0,0,41,2.0500000000000003,shared_world,0.3933461678647969,-0.11765907364941901,0.0,-0.10806942364519616,-0.04762379867368749,0.0,0.18801262904598157,-0.07195897182635727,0.0,-0.2689146382821603,-0.10111845159473688,0.0,-0.32903587419946684,0.03358859345969128,0.0,0.19041073946494405,0.1719494220522847,0.0
0,0,42,2.1,shared_world,0.39007831065534077,-0.11945238218522419,0.0,-0.10901918472668472,-0.04814542738182162,0.0,0.1858545951157836,-0.07152763955616304,0.0,-0.27025491956425857,-0.10179539480364092,0.0,-0.3239553047784652,0.03409738561954391,0.0,0.19957709305937216,0.16689144335172582,0.0
0,0,43,2.15,shared_world,0.3897006473967948,-0.12417775777660275,0.0,-0.11613238259370035,-0.04819085586916219,0.0,0.1830570553314547,-0.07140147644583678,0.0,-0.27465028926892693,-0.10318567492310499,0.0,-0.3211004800632337,0.034894827750763864,0.0,0.2134760837117689,0.1610325168326172,0.0
0,0,44,2.2,shared_world,0.3844692537093699,-0.1253212266280502,0.0,-0.11641043334722458,-0.04906849364002565,0.0,0.179762467380938,-0.07228002565423286,0.0,-0.2804937228356101,-0.10369768311117712,0.0,-0.3175567831336788,0.038114954586649555,0.0,0.22655837987686228,0.1525767072053263,0.0
0,0,45,2.25,shared_world,0.3832863782686135,-0.1239210775448803,0.0,-0.11203243452112698,-0.04983499900773701,0.0,0.1727994968863187,-0.07008658264736727,0.0,-0.2822185403379849,-0.1008595785660701,0.0,-0.3134226553519108,0.03800897868415603,0.0,0.22934215247885006,0.15062633981343765,0.0
0,0,46,2.3000000000000003,shared_world,0.37848048627817205,-0.1253214003572577,0.0,-0.11535031814326371,-0.049986943039083805,0.0,0.17291188523796772,-0.0717094554342816,0.0,-0.2891201764792494,-0.10135332889041204,0.0,-0.311746342598252,0.04184305143130456,0.0,0.23776850779582828,0.14368523463520042,0.0
0,0,47,2.35,shared_world,0.3767705680890729,-0.12726087852439333,0.0,-0.11870905227498703,-0.05060082672086115,0.0,0.17106076261421618,-0.07576295030742222,0.0,-0.29674168134513157,-0.10411649215682195,0.0,-0.31828484717005884,0.04688835673317071,0.0,0.2529869061685019,0.13592612244578264,0.0
0,0,48,2.4000000000000004,shared_world,0.3760001104783505,-0.12958080272042494,0.0,-0.1211081262613601,-0.051054461603558296,0.0,0.16528401058967196,-0.07476605065092437,0.0,-0.3009737742624091,-0.10354138830598338,0.0,-0.31499856007966487,0.04765183572723676,0.0,0.26413617604758016,0.13080901161306072,0.0
0,0,49,2.45,shared_world,0.3753647713607483,-0.13237848727231843,0.0,-0.12729842697589033,-0.050552811408333995,0.0,0.16140042914337527,-0.07275573225023692,0.0,-0.30683411620058476,-0.10115377197036932,0.0,-0.3098719096716744,0.048243311897315636,0.0,0.2686363839476978,0.12760442836703736,0.0
0,0,50,2.5,shared_world,0.366736750920961,-0.13364469353846758,0.0,-0.13363203561593573,-0.04988018657901852,0.0,0.1587662206456027,-0.07440444816065331,0.0,-0.3144552225274249,-0.09873173019600026,0.0,-0.30809034198520396,0.05393777470563863,0.0,0.27093058607924386,0.12053518774324931,0.0
0,0,51,2.5500000000000003,shared_world,0.37096643798717127,-0.1373430750853275,0.0,-0.13849242453962624,-0.049780712551228436,0.0,0.15264680388999138,-0.07105655427530021,0.0,-0.3164978231559921,-0.09741702987786247,0.0,-0.30354031687829847,0.051371813363725156,0.0,0.2787959048084548,0.11965328839792609,0.0
0,0,52,2.6,shared_world,0.365782953380334,-0.13975375931728723,0.0,-0.14368782466299032,-0.04984894847275906,0.0,0.14779241253483075,-0.07115985541987543,0.0,-0.32572650056465813,-0.09576369195206064,0.0,-0.2993015931990745,0.05533104678940038,0.0,0.28980892692750815,0.11110487222678753,0.0
0,0,53,2.6500000000000004,shared_world,0.35483939983578844,-0.13973660058541465,0.0,-0.1473535015259959,-0.04915342903245403,0.0,0.14347946421277247,-0.07343184413629367,0.0,-0.32629706682377335,-0.09320134797782084,0.0,-0.2994482776423833,0.060545740510020395,0.0,0.2866553738194841,0.10624936182250452,0.0
0,0,54,2.7,shared_world,0.3535638345754481,-0.14275787062567552,0.0,-0.15588462232413353,-0.04816540993637868,0.0,0.14279560325912544,-0.07453603822544934,0.0,-0.3300861263428152,-0.09286197383771311,0.0,-0.3012079045676503,0.06275687121201759,0.0,0.28860839841160935,0.10404545464911213,0.0
0,0,55,2.75,shared_world,0.34361133783393055,1.0560782141169995,1.2,-0.1621282405412594,-0.047659026012875916,0.0,0.14166333671021314,-0.07456962973024292,0.0,-0.34386427309746886,-0.08908309383992993,0.0,-0.2926999253832395,0.06897116253914018,0.0,0.293245016028351,0.09403838744402036,0.0
0,0,56,2.8000000000000003,shared_world,0.3993560493925072,1.0474714331025117,1.2,-0.17209042914949169,-0.04676913383455488,0.0,0.133477053591469,-0.054191067762755896,0.0,-0.35791176133259134,-0.08321006208395193,0.0,-0.2852539292328056,0.04546053560556398,0.0,0.2994752795805616,0.11800057973293906,0.0
0,0,57,2.85,shared_world,0.4594731191720342,1.0382914244905106,1.2,-0.17895901410592044,-0.04634193078834286,0.0,0.13126310334981744,-0.036650604623786276,0.0,-0.3600042922906853,-0.08360413476035272,0.0,-0.28402598353415265,0.01926482808436035,0.0,0.30656274797491834,0.14557750330832664,0.0
0,0,58,2.9000000000000004,shared_world,0.5092705618290633,1.0299662356330948,1.2,-0.1840789353546632,-0.0460167756740307,0.0,0.12711293012727617,-0.019165860722733276,0.0,-0.3601469541709294,-0.08199170927784,0.0,-0.2750689736042689,-0.004326887134156278,0.0,0.31177151028314737,0.16805129829778556,0.0
0,0,59,2.95,shared_world,0.5658346396790995,1.0236542088592193,1.2,-0.18753362164334533,-0.045759229235037405,0.0,0.12669484662906752,-0.0031798022928876783,0.0,-0.36923482727723905,-0.07999196615068459,0.0,-0.27211201981227784,-0.025582895891168113,0.0,0.31473004006159705,0.19144285968258906,0.0
0,0,60,3.0,shared_world,0.619248290584682,1.0181346837885343,1.2,-0.18388977225598688,-0.04673951238292278,0.0,0.12971401963336063,0.00897346796919184,0.0,-0.36524217447017404,-0.0841362575140513,0.0,-0.27261590181041734,-0.04727464755896833,0.0,0.32218018334550835,0.21367650671192895,0.0
0,0,61,3.0500000000000003,shared_world,0.6723773327796461,1.0099490802264435,1.2,-0.18598731616846145,-0.047489451177381695,0.0,0.12295127746548362,0.020757248658069015,0.0,-0.36749055463197905,-0.08556733470975564,0.0,-0.2749774478526721,-0.06550139037155267,0.0,0.33760010253891437,0.2305670652877949,0.0
0,0,62,3.1,shared_world,0.7238613088506145,1.0013501640315376,1.2,-0.1864673492890303,-0.04807383240026283,0.0,0.12269821452098777,0.033616800693912735,0.0,-0.360809678537222,-0.08886488484959257,0.0,-0.27011140070087986,-0.08682658743139385,0.0,0.3473920312612082,0.24958038414793698,0.0
0,0,63,3.1500000000000004,shared_world,0.7725189841940252,0.99721128985988,1.2,-0.18103735346976096,-0.049646664932149955,0.0,0.12216141578225084,0.04305159835669878,0.0,-0.36770655857140583,-0.09049409899122515,0.0,-0.27044110199801835,-0.10091739891950272,0.0,0.3604117654950488,0.26229983059601386,0.0
0,0,64,3.2,shared_world,0.826152490660094,0.984493504093936,1.2,-0.1942485501556685,-0.04844721409728027,0.0,0.11930473689348092,0.05252404300231887,0.0,-0.36670545070179605,-0.09243463049820833,0.0,-0.2740833720892497,-0.11705723536060895,0.0,0.36876441830553697,0.27917615431466386,0.0
0,0,65,3.25,shared_world,0.870454020957671,0.9782847144178504,1.2,-0.1911757446378078,-0.050037049230059874,0.0,0.1174361952861025,0.05878506415295336,0.0,-0.3687301895404232,-0.09645614088835203,0.0,-0.2770392291171737,-0.12873661441473688,0.0,0.3870158124773046,0.2877574805450849,0.0
0,0,66,3.3000000000000003,shared_world,0.9140659941002446,0.9691798172422832,1.2,-0.19562177886799734,-0.05080858534672138,0.0,0.11685694704883516,0.06136572133686662,0.0,-0.3712444037371009,-0.10265873511619611,0.0,-0.2869689454267615,-0.1374028627393655,0.0,0.4082315071194784,0.29421409785650665,0.0
0,0,67,3.35,shared_world,0.9641528489965941,0.9623002943990162,1.2,-0.19296285660108806,-0.05208240399126553,0.0,0.11990404076352032,0.06602904434084389,0.0,-0.37159511998224365,-0.1083658890813379,0.0,-0.29308578699082655,-0.14887699003383403,0.0,0.4227856531613243,0.3046120747766202,0.0
0,0,68,3.4000000000000004,shared_world,1.0129073470978531,0.9560886444160066,1.2,-0.19183094872655343,-0.05274906080630666,0.0,0.11983042050092683,0.07274784415914559,0.0,-0.37781189621984573,-0.1091839327266761,0.0,-0.2947400162053626,-0.15886673873211307,0.0,0.4310060802990667,0.3145250286725797,0.0
0,0,69,3.45,shared_world,1.0593250123869828,0.9482279869197752,1.2,-0.19047958106146515,-0.054280971909484416,0.0,0.12270428246680498,0.07529957560764583,0.0,-0.38178710390830434,-0.11566502465902892,0.0,-0.30077245114313655,-0.16684344272525942,0.0,0.4527407706012134,0.31884117287567726,0.0
0,0,70,3.5,shared_world,1.111659783643682,0.9377496013268422,1.2,-0.1971240750065713,-0.05445015290999178,0.0,0.1311643280008635,0.07715753603861505,0.0,-0.39251588081000305,-0.12159745766332415,0.0,-0.3081557427968325,-0.17318953473089635,0.0,0.4697985968996362,0.32393635166086965,0.0
0,0,71,3.5500000000000003,shared_world,1.1602593245439652,0.9268646421442899,1.2,-0.20183999854161508,-0.05513273844226485,0.0,0.12933004204805235,0.08039058815960544,0.0,-0.39837429229499527,-0.12553018056290283,0.0,-0.31321193108209633,-0.17999356990550522,0.0,0.49137036829046815,0.3267768845807456,0.0
0,0,72,3.6,shared_world,1.2109471760490584,0.9194322474931989,1.2,-0.1993848054572627,-0.05649601353626321,0.0,0.1388480085129193,0.07844327166704979,0.0,-0.4024258030234924,-0.1344325399895827,0.0,-0.32718908516979744,-0.18451526361851184,0.0,0.5087579946900121,0.33112558109680384,0.0
0,0,73,3.6500000000000004,shared_world,1.2556493295859625,0.9102748746074005,1.2,-0.2041387662665401,-0.0568409643670255,0.0,0.1463471843850328,0.0729153341964727,0.0,-0.4045106603499639,-0.14402423669480435,0.0,-0.349166589937885,-0.18556446396142248,0.0,0.5252943178545453,0.33420511890785687,0.0
0,0,74,3.7,shared_world,1.3068466507016139,0.9012265431562101,1.2,-0.20521390731227832,-0.05769532527493181,0.0,0.15010640788960938,0.0728514466902078,0.0,-0.413791843084656,-0.1487075159396762,0.0,-0.35914308869721356,-0.1885974920300726,0.0,0.5424361302816169,0.33610411611130814,0.0
0,0,75,3.75,shared_world,1.3515260945470846,0.8879064096967233,1.2,-0.21567273829759806,-0.057271606736142344,0.0,0.1540145840428835,0.07450389440339247,0.0,-0.4178567831283313,-0.15339900633480788,0.0,-0.3616015388011284,-0.19363511854164228,0.0,0.5592377971561686,0.3374032924002126,0.0
0,0,76,3.8000000000000003,shared_world,1.393297336833761,0.879575599950164,1.2,-0.2155317866474385,-0.05807427428470946,0.0,0.15846634262967793,0.07242740462815019,0.0,-0.4162874450745385,-0.1603236080669402,0.0,-0.37318131367797164,-0.1967577211836849,0.0,0.5730828230771684,0.339954491499079,0.0
0,0,77,3.85,shared_world,1.4356907952289288,0.871899930121232,1.2,-0.21454636890236342,-0.05900308423485822,0.0,0.16654079682484862,0.07061121121503096,0.0,-0.4214061744121262,-0.16655047020070068,0.0,-0.3816938626621858,-0.19861589658274176,0.0,0.5873458053745856,0.34054355218459625,0.0
0,0,78,3.9000000000000004,shared_world,1.476112981577812,0.8619313393826469,1.2,-0.21947556883884264,-0.05935578789723697,0.0,0.17623950227906623,0.06740061811439282,0.0,-0.428962587556427,-0.17378718151269335,0.0,-0.3913910727596373,-0.19881992264630788,0.0,0.6056089116125059,0.3384802917761853,0.0
0,0,79,3.95,shared_world,1.5131247672723196,0.85246364836345,1.2,-0.2215975947592223,-0.059880489729713215,0.0,0.17819597681696414,0.06705035508016008,0.0,-0.4279260936757559,-0.1787478697287332,0.0,-0.3965138756404934,-0.20201030665978426,0.0,0.6204523187886373,0.3386435334135646,0.0
0,0,80,4.0,shared_world,1.5557823490656375,0.843041954636822,1.2,-0.2227202091399414,-0.061102257609953706,0.0,0.18833287920120642,0.06116194420907137,0.0,-0.4370377192774937,-0.18799661324808545,0.0,-0.4115803163196604,-0.19983659280499644,0.0,0.6461508962689967,0.3331752979453651,0.0
0,0,81,4.05,shared_world,1.592415495991798,0.8359772621067032,1.2,-0.22291571979736727,-0.062107717750967684,0.0,0.18979247854805378,0.05864708980794609,0.0,-0.45106159460657,-0.19069627893975283,0.0,-0.4212402059900222,-0.1970121530282849,0.0,0.6659024818451523,0.3276518432932813,0.0
0,0,82,4.1000000000000005,shared_world,1.6361200571226837,0.8269558433795533,1.2,-0.22620233230938477,-0.06239133653587519,0.0,0.1941118166411428,0.0559386129433577,0.0,-0.46621105967525434,-0.19308603961885581,0.0,-0.43211079998541374,-0.19407338812870342,0.0,0.6799314434150134,0.3244663251196812,0.0
0,0,83,4.15,shared_world,1.6821070342687499,0.8124455647311191,1.2,-0.2377393086219468,-0.061373595128541264,0.0,0.19369397876307917,0.0552141407282936,0.0,-0.4688037190655383,-0.19560011209165984,0.0,-0.4404431400045628,-0.1951785281945434,0.0,0.6901569403290433,0.3251949198864378,0.0
0,0,84,4.2,shared_world,1.7137393968909462,0.8022523137524253,1.2,-0.24536465430021334,-0.06120199972243025,0.0,0.19736416176204968,0.054485486819293966,0.0,-0.4795804779507367,-0.19799752773285278,0.0,-0.44250580009526996,-0.19437277187504942,0.0,0.7070518913810284,0.32005692237852357,0.0
0,0,85,4.25,shared_world,1.7521092804812777,0.7919761223900337,1.2,-0.25223123020177246,-0.061218629514994106,0.0,0.19683192415568795,0.049982618301335116,0.0,-0.49303909718125283,-0.2005315259420308,0.0,-0.45817627292402646,-0.18930305048781415,0.0,0.7260537967115248,0.3140603063009494,0.0
0,0,86,4.3,shared_world,1.801881339883714,0.7784611100416636,1.2,-0.25956592212180907,-0.06079518276675086,0.0,0.1962565855397581,0.04788522989223483,0.0,-0.5003740307245361,-0.202423491042091,0.0,-0.46972898840436383,-0.18775923968309982,0.0,0.7375931647209801,0.3127736083806443,0.0
0,0,87,4.3500000000000005,shared_world,1.843539656813926,0.7669563821819937,1.2,-0.26529831134854415,-0.06087183211049685,0.0,0.19829193717144378,0.046112047100266104,0.0,-0.514024111899,-0.20411852089135063,0.0,-0.47618312094808696,-0.1851856015845576,0.0,0.7553231170065514,0.3069613559491856,0.0
0,0,88,4.4,shared_world,1.8852094939795092,0.7532447398550397,1.2,-0.2763592540155705,-0.0601756128113399,0.0,0.2008194814676494,0.040290717177856636,0.0,-0.5207113243374543,-0.20912355949693098,0.0,-0.4943158109098953,-0.18080206235332427,0.0,0.7722008217671416,0.30264600558788957,0.0
